N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
4076,09:55:30.867,36487,37131,35804,36162,35493,1184,1070,976,969,972,2323,1550,1508,1612,1735,1545,469,498,468,489,534,477,461,417,,43.0
4077,09:55:34.446,36504,37145,35690,36004,35301,1186,1069,976,969,972,2325,1550,1507,1612,1736,1546,470,499,467,489,535,475,462,418,,43.0
4078,09:55:37.966,36549,37210,35777,36023,35262,1184,1070,973,969,972,2324,1555,1508,1613,1736,1542,473,497,469,490,529,476,461,419,,43.0
4079,09:55:41.626,36376,37023,35736,36233,35387,1187,1070,975,969,972,2323,1550,1506,1612,1737,1547,472,498,471,489,531,474,466,420,,43.0
4080,09:55:45.265,36573,37145,35823,36003,35309,1187,1069,973,969,971,2322,1554,1509,1613,1737,1541,472,498,469,492,530,479,462,420,,43.0
4081,09:55:51.369,36554,37064,35412,36206,35276,1187,1071,974,971,971,2324,1550,1505,1611,1739,1545,471,496,469,493,529,479,464,418,,43.0
4082,09:55:55.148,36539,37132,35726,36067,35533,1184,1070,972,969,973,2323,1551,1506,1611,1739,1547,473,495,468,489,531,467,463,419,,43.0
4083,09:55:58.909,36610,37068,35801,36060,35399,1186,1071,972,969,974,2324,1548,1508,1612,1737,1545,472,499,470,491,534,502,461,419,,43.0
4084,09:56:02.467,36641,37046,35892,36246,35602,1185,1071,974,972,973,2324,1552,1505,1614,1738,1544,472,499,467,489,533,473,465,419,,43.0
4085,09:56:06.069,36543,36995,35712,36137,35475,1186,1072,974,970,974,2322,1550,1507,1613,1739,1545,472,498,467,490,531,473,464,420,,43.0
4086,09:56:09.648,36400,37106,35749,36139,35418,1183,1071,972,969,972,2322,1549,1506,1615,1738,1547,471,495,465,491,529,472,460,419,,43.0
4087,09:56:13.189,36567,37282,35771,36152,35464,1184,1069,975,972,972,2324,1550,1503,1614,1736,1548,471,498,468,489,530,474,464,419,,43.0
4088,09:56:16.785,36658,37059,35687,36060,35391,1186,1069,972,968,972,2324,1552,1507,1613,1737,1544,470,498,468,489,534,473,462,420,,43.0
4089,09:56:20.348,36505,36999,35754,36079,35537,1186,1072,970,971,972,2322,1551,1505,1615,1736,1545,472,495,466,491,533,473,461,419,,43.0
4090,09:56:24.005,36516,37060,35584,36015,35423,1186,1070,971,969,972,2324,1551,1505,1614,1737,1544,471,497,473,489,530,475,461,418,,43.0
4091,09:56:30.148,36637,37069,35651,36148,35319,1187,1071,973,970,974,2324,1550,1504,1614,1738,1546,472,495,470,488,529,477,463,416,,43.0
4092,09:56:33.828,36754,37131,35655,36023,35317,1185,1073,973,973,974,2323,1550,1505,1614,1736,1545,471,496,467,491,533,476,461,421,,43.0
4093,09:56:37.442,36579,37061,35726,36159,35434,1184,1071,971,971,972,2324,1553,1506,1614,1739,1543,473,499,468,490,533,504,463,418,,43.0
4094,09:56:41.007,36421,37191,35695,36087,35376,1186,1071,972,969,971,2325,1549,1504,1614,1738,1547,472,495,467,492,531,478,465,420,,43.0
4095,09:56:44.587,36480,37033,35739,36105,35373,1187,1070,971,973,972,2323,1554,1504,1613,1737,1545,472,496,465,491,533,476,461,417,,43.0
4096,09:56:48.066,36535,37194,35786,36270,35444,1187,1071,971,970,974,2322,1552,1502,1612,1737,1546,472,498,467,490,534,475,464,417,,43.0
4097,09:56:51.610,36380,37094,35633,36026,35331,1185,1074,972,970,973,2323,1550,1503,1612,1737,1544,469,498,465,488,530,472,460,422,,43.0
4098,09:56:55.167,36365,37213,35670,36108,35380,1184,1071,972,970,972,2323,1554,1504,1612,1735,1544,473,494,467,489,531,475,461,420,,43.0
4099,09:56:58.728,36366,37180,35765,36086,35395,1184,1071,974,970,972,2325,1551,1503,1611,1739,1546,470,498,467,492,530,478,465,416,,43.0
4100,09:57:02.269,36425,37240,35683,36224,35463,1185,1070,971,969,973,2324,1549,1505,1611,1738,1546,471,494,468,492,532,476,461,419,,43.0
4101,09:57:08.428,36582,37081,35723,36255,35309,1186,1072,974,970,975,2323,1551,1504,1614,1738,1542,471,500,469,488,530,473,462,418,,43.0
4102,09:57:11.969,36412,37141,35782,36133,35441,1186,1069,971,971,971,2324,1553,1506,1613,1736,1544,472,498,467,490,530,475,460,419,,43.0
4103,09:57:15.610,36535,37002,35697,36175,35373,1186,1070,975,970,973,2323,1554,1504,1613,1737,1547,473,498,468,491,530,475,463,447,,43.0
4104,09:57:19.108,36542,36891,35591,35976,35491,1186,1070,974,971,972,2324,1549,1505,1612,1737,1547,470,498,468,489,533,475,463,422,,43.0
4105,09:57:22.786,36581,36983,35873,36123,35377,1182,1070,975,968,973,2323,1549,1505,1614,1739,1547,472,494,471,488,533,475,461,422,,43.0
4106,09:57:26.288,36413,37162,35714,36270,35466,1186,1071,974,968,971,2323,1552,1505,1614,1737,1546,472,498,467,488,534,475,467,419,,43.0
4107,09:57:29.854,36598,37112,35681,36096,35281,1186,1069,976,970,972,2324,1553,1504,1613,1737,1546,473,496,468,491,534,471,465,419,,43.0
4108,09:57:33.407,36551,37157,35730,36113,35438,1185,1070,976,970,973,2323,1551,1505,1614,1739,1544,469,499,468,491,533,475,463,419,,43.0
4109,09:57:37.069,36587,37170,35706,36082,35429,1186,1071,975,970,972,2324,1551,1503,1615,1738,1546,470,494,467,491,529,499,463,418,,43.0
4110,09:57:40.745,36447,37056,35870,36195,35466,1186,1071,974,968,972,2322,1552,1505,1613,1737,1544,469,501,468,493,531,475,462,420,,43.0
4111,09:57:47.108,36630,37153,35531,36112,35389,1184,1072,975,969,976,2324,1552,1503,1614,1739,1544,471,497,469,490,535,505,461,420,,43.0
4112,09:57:50.769,36528,37056,35712,36140,35487,1183,1071,974,972,973,2323,1549,1507,1612,1738,1543,469,498,467,492,531,474,464,419,,43.0
4113,09:57:54.467,36533,37031,35644,36148,35482,1185,1071,974,969,971,2325,1554,1503,1612,1738,1543,472,495,467,489,530,473,461,420,,43.0
4114,09:57:57.948,36537,37020,35637,36039,35409,1183,1071,976,970,972,2324,1552,1505,1614,1737,1542,472,498,468,491,532,475,460,421,,43.0
4115,09:58:01.529,36424,37101,35671,36088,35434,1186,1072,975,972,974,2323,1551,1505,1615,1738,1547,470,499,471,491,530,477,462,419,,43.0
4116,09:58:05.068,36498,37079,35768,36006,35384,1187,1071,977,971,973,2323,1551,1504,1614,1736,1543,472,499,470,492,532,476,464,422,,43.0
4117,09:58:08.646,36404,37246,35841,36191,35570,1186,1072,976,972,973,2324,1550,1505,1615,1736,1546,471,494,466,492,533,472,462,422,,43.0
4118,09:58:12.228,36504,37281,35826,36063,35407,1185,1070,977,970,972,2322,1550,1504,1613,1738,1545,470,497,469,492,533,476,462,420,,43.0
4119,09:58:15.788,36475,37173,35840,36073,35460,1186,1071,973,968,972,2323,1550,1506,1611,1739,1545,472,499,468,489,531,475,465,420,,43.0
4120,09:58:19.310,36581,37097,35784,36163,35633,1186,1071,973,970,973,2322,1552,1507,1612,1738,1546,472,497,469,493,531,479,462,422,,43.0
4121,09:58:25.490,36534,37156,35413,36166,35441,1186,1070,976,969,974,2324,1549,1504,1614,1740,1546,471,496,468,489,531,475,462,417,,43.0
4122,09:58:29.069,36620,37156,35585,36157,35363,1186,1070,973,969,975,2323,1552,1506,1614,1737,1548,473,497,467,489,535,478,462,420,,43.0
4123,09:58:32.588,36278,37053,35683,36014,35623,1186,1070,975,969,974,2324,1553,1503,1612,1737,1543,472,498,469,491,532,472,462,420,,43.0
4124,09:58:36.127,36439,37174,35726,36122,35391,1183,1072,973,972,977,2323,1551,1503,1612,1737,1545,472,497,468,489,531,474,462,419,,43.0
4125,09:58:39.728,36542,36914,35837,36195,35252,1184,1072,973,968,970,2324,1552,1504,1613,1737,1546,473,499,468,492,532,477,461,417,,43.0
4126,09:58:43.307,36504,37028,35672,36048,35390,1186,1072,972,971,972,2324,1553,1506,1612,1738,1546,471,498,467,491,530,473,461,417,,43.0
4127,09:58:46.945,36346,37083,35817,36141,35438,1185,1070,973,971,971,2323,1551,1503,1612,1735,1544,473,494,468,491,531,475,462,423,,43.0
4128,09:58:50.586,36570,37024,35600,36184,35472,1186,1070,973,971,972,2324,1552,1506,1614,1739,1544,472,497,468,491,533,475,467,417,,43.0
4129,09:58:54.224,36627,37100,35737,35978,35388,1185,1072,972,971,969,2326,1551,1503,1612,1736,1544,472,498,467,489,530,478,463,418,,43.0
4130,09:58:58.067,36536,36995,35783,36155,35405,1184,1070,973,970,972,2322,1550,1506,1614,1739,1543,473,498,468,492,532,506,466,420,,43.0
4131,09:59:04.207,36324,37082,35612,36051,35394,1184,1072,974,972,974,2323,1551,1506,1613,1736,1545,470,498,468,491,536,477,460,418,,43.0
4132,09:59:07.887,36540,37057,35745,36079,35298,1184,1069,974,972,973,2324,1552,1506,1612,1739,1547,471,498,469,492,529,476,462,419,,43.0
4133,09:59:11.488,36462,37064,35670,36195,35448,1183,1070,973,969,972,2323,1549,1504,1612,1734,1547,470,496,467,492,532,475,461,416,,43.0
4134,09:59:15.046,36492,37044,35742,36125,35322,1182,1074,971,968,970,2324,1550,1504,1615,1735,1546,469,496,467,492,531,477,461,417,,43.0
4135,09:59:18.707,36408,37196,35999,36055,35227,1185,1075,976,968,971,2325,1553,1503,1613,1737,1547,470,498,469,492,533,474,464,419,,43.0
4136,09:59:22.349,36589,37155,35649,36114,35634,1184,1072,975,971,975,2325,1552,1502,1614,1738,1545,470,497,470,492,532,478,462,422,,43.0
4137,09:59:25.958,36372,37038,35822,36039,35541,1186,1073,974,969,972,2323,1552,1505,1614,1739,1544,468,498,468,491,531,474,464,420,,43.0
4138,09:59:29.564,36572,37034,35925,36161,35263,1184,1070,976,969,971,2327,1549,1504,1612,1738,1545,470,498,466,493,531,473,461,416,,43.0
4139,09:59:33.186,36729,37064,35730,36138,35379,1183,1074,975,969,973,2324,1552,1505,1613,1737,1545,469,498,467,492,534,471,463,418,,43.0
4140,09:59:36.765,36476,37034,35814,36133,35423,1185,1071,976,971,971,2325,1553,1506,1614,1737,1544,473,494,469,493,530,479,466,420,,43.0
4141,09:59:42.950,36473,37010,35687,36208,35384,1184,1070,973,973,974,2323,1550,1504,1613,1737,1542,471,495,469,489,534,472,462,445,,43.0
4142,09:59:46.527,36431,36970,35778,36201,35409,1183,1071,972,971,971,2324,1552,1503,1615,1736,1542,473,495,468,490,533,474,461,421,,43.0
4143,09:59:50.147,36686,37137,35737,36120,35528,1182,1071,973,971,971,2324,1552,1506,1613,1736,1542,472,498,466,488,533,471,461,418,,43.0
4144,09:59:53.746,36348,37138,35840,36190,35470,1184,1072,976,969,971,2323,1552,1507,1613,1738,1545,470,499,469,494,530,473,461,418,,43.0
4145,09:59:57.386,36354,37183,35674,36222,35221,1183,1071,975,969,971,2323,1550,1508,1614,1738,1547,471,498,469,489,532,475,462,419,,43.0
4146,10:00:00.965,36508,36999,35706,36121,35504,1185,1070,977,971,971,2324,1551,1509,1612,1736,1544,472,498,471,491,532,476,460,420,,43.0
4147,10:00:04.507,36544,37063,35715,36230,35341,1186,1069,975,970,972,2324,1551,1507,1612,1737,1545,472,497,468,491,532,477,463,422,,43.0
4148,10:00:08.127,36559,37023,35756,36086,35599,1184,1072,976,972,970,2324,1552,1503,1614,1736,1544,472,499,469,493,529,475,464,421,,43.0
4149,10:00:11.706,36502,37060,35777,36038,35424,1187,1072,973,970,972,2323,1552,1506,1613,1735,1545,473,498,468,492,530,475,464,422,,43.0
4150,10:00:15.388,36601,37161,35547,35948,35475,1180,1072,972,970,972,2325,1554,1508,1613,1736,1544,471,498,467,492,530,474,465,419,,43.0
4151,10:00:21.626,36364,37080,35770,36096,35334,1183,1071,973,971,973,2325,1553,1503,1612,1735,1547,469,498,469,490,531,472,461,421,,43.0
4152,10:00:25.247,36596,37202,35878,36072,35361,1184,1071,972,970,971,2324,1551,1504,1614,1737,1544,470,498,470,492,530,474,463,422,,43.0
4153,10:00:28.866,36500,37064,35905,36039,35412,1185,1071,973,972,976,2324,1553,1505,1612,1737,1544,473,500,468,490,531,473,462,421,,43.0
4154,10:00:32.485,36553,36961,35692,36104,35428,1184,1070,974,971,973,2326,1552,1507,1610,1738,1547,473,497,468,493,534,474,464,420,,43.0
4155,10:00:36.028,36487,37152,35889,36257,35352,1187,1070,974,968,975,2324,1548,1506,1611,1737,1546,468,502,468,490,533,474,461,420,,43.0
4156,10:00:39.726,36520,37099,35740,36124,35494,1184,1070,974,969,974,2325,1552,1505,1612,1736,1544,473,496,469,488,530,475,462,419,,43.0
4157,10:00:43.446,36401,37158,35866,36287,35257,1186,1070,975,969,976,2324,1554,1503,1613,1737,1545,472,498,469,491,530,473,464,421,,43.0
4158,10:00:46.986,36560,37151,35765,36122,35473,1186,1072,975,971,972,2323,1549,1507,1613,1737,1546,473,496,469,489,531,475,464,419,,43.0
4159,10:00:50.587,36594,37108,35775,36060,35506,1185,1069,974,971,973,2324,1550,1506,1612,1738,1546,473,497,468,490,532,473,463,421,,43.0
4160,10:00:54.329,36441,37103,35807,36088,35447,1185,1070,973,972,972,2324,1551,1504,1612,1737,1546,473,496,467,489,533,471,462,420,,43.0
4161,10:01:00.468,36595,36939,35534,36038,35325,1186,1071,975,973,974,2324,1549,1505,1612,1738,1543,471,496,469,488,532,477,464,421,,43.0
4162,10:01:04.066,36476,37185,35837,36057,35380,1187,1071,973,970,974,2324,1550,1508,1612,1738,1543,473,496,466,489,534,475,462,421,,43.0
4163,10:01:07.667,36397,37179,35818,36108,35508,1184,1072,973,970,973,2323,1550,1503,1612,1738,1547,473,501,468,491,531,475,463,419,,43.0
4164,10:01:11.246,36482,37039,35736,35994,35383,1184,1071,972,972,976,2325,1549,1503,1614,1739,1545,471,498,467,490,533,476,461,417,,43.0
4165,10:01:14.945,36460,36940,35652,36047,35345,1187,1071,977,972,976,2321,1552,1504,1610,1735,1544,471,498,467,490,530,474,461,421,,43.0
4166,10:01:18.687,36319,37076,35659,36185,35360,1185,1071,976,972,974,2323,1553,1504,1613,1738,1544,474,498,469,489,532,473,463,418,,43.0
4167,10:01:22.346,36531,37068,35737,36005,35531,1183,1071,975,970,976,2323,1551,1506,1614,1737,1546,471,498,466,493,533,475,462,417,,43.0
4168,10:01:26.085,36495,36956,35664,36176,35513,1186,1071,976,972,974,2320,1554,1505,1613,1736,1547,471,498,467,489,531,476,460,420,,43.0
4169,10:01:29.649,36331,36995,35703,35993,35294,1187,1072,973,971,973,2322,1552,1505,1611,1737,1545,473,498,468,490,529,472,464,420,,43.0
4170,10:01:33.284,36380,37081,35795,36048,35164,1186,1072,974,972,973,2324,1550,1506,1614,1737,1545,473,497,467,490,530,476,465,418,,43.0
4171,10:01:39.607,36523,37123,35393,36270,35403,1186,1070,976,972,976,2324,1552,1503,1612,1736,1542,470,494,468,490,533,476,464,419,,43.0
4172,10:01:43.226,36695,37082,35756,36104,35481,1187,1071,974,972,973,2325,1553,1504,1614,1738,1544,471,499,468,490,530,473,461,420,,43.0
4173,10:01:46.789,36513,37171,35760,36069,35508,1184,1071,974,972,970,2324,1548,1505,1613,1739,1548,472,498,467,491,534,475,461,416,,43.0
4174,10:01:50.366,36346,37133,35835,36206,35529,1185,1072,973,968,971,2324,1553,1506,1612,1738,1547,472,497,470,494,533,476,464,423,,43.0
4175,10:01:53.888,36524,37078,35591,36121,35413,1184,1069,975,968,971,2323,1551,1503,1613,1740,1545,472,497,469,491,530,475,463,416,,43.0
4176,10:01:57.486,36502,37139,35608,36118,35573,1186,1071,973,970,969,2324,1548,1508,1613,1737,1546,474,497,467,493,533,471,464,421,,43.0
4177,10:02:01.087,36599,37158,35625,36202,35557,1186,1070,973,968,970,2325,1550,1506,1615,1737,1546,471,496,466,492,530,473,462,419,,43.0
4178,10:02:04.745,36492,36981,35645,36092,35323,1186,1069,977,969,970,2323,1552,1507,1614,1739,1546,470,497,466,489,532,475,462,418,,43.0
4179,10:02:08.427,36560,37050,35604,36012,35327,1187,1071,973,970,971,2322,1549,1506,1613,1736,1546,473,496,467,490,532,476,466,422,,43.0
4180,10:02:12.008,36554,37082,35729,35976,35546,1184,1070,974,973,971,2322,1549,1505,1613,1738,1546,473,498,467,488,529,476,461,420,,43.0
4181,10:02:18.190,36442,36987,35510,36285,35293,1186,1071,973,970,973,2324,1552,1503,1613,1735,1544,468,498,467,490,530,472,460,418,,43.0
4182,10:02:21.829,36566,37007,35802,35979,35388,1183,1072,975,972,971,2325,1547,1504,1611,1738,1545,472,499,468,489,533,476,465,420,,43.0
4183,10:02:25.404,36465,37188,35787,36182,35419,1183,1071,973,970,974,2325,1554,1506,1612,1737,1545,472,501,467,489,534,475,463,418,,43.0
4184,10:02:28.949,36578,37013,35774,36128,35457,1185,1071,974,969,973,2325,1550,1506,1611,1738,1545,470,498,467,490,534,474,463,419,,43.0
4185,10:02:32.527,36305,37148,35782,36119,35350,1181,1069,975,971,973,2324,1551,1505,1610,1737,1546,472,498,468,492,532,472,462,418,,43.0
4186,10:02:36.106,36345,37147,35765,36183,35296,1188,1071,975,969,972,2324,1549,1503,1613,1737,1545,474,495,467,492,529,476,461,420,,43.0
4187,10:02:39.668,36449,36981,35731,36111,35487,1186,1070,973,968,972,2324,1553,1505,1611,1737,1546,468,499,468,493,532,479,460,420,,43.0
4188,10:02:43.326,36473,37110,35653,36081,35452,1186,1071,972,968,971,2325,1549,1504,1612,1736,1542,473,498,468,489,530,474,461,422,,43.0
4189,10:02:46.946,36554,37077,35848,36245,35514,1183,1070,973,969,973,2325,1548,1503,1610,1737,1547,469,496,466,490,532,479,465,417,,43.0
4190,10:02:50.510,36462,37050,35771,36196,35499,1184,1072,973,970,972,2325,1551,1504,1613,1737,1544,473,500,465,490,535,476,461,422,,43.0
4191,10:02:56.643,36449,37041,35601,36131,35425,1183,1071,971,971,972,2324,1550,1505,1611,1737,1541,470,494,469,491,530,477,460,423,,43.0
4192,10:03:00.191,36384,36932,35657,36049,35268,1184,1071,974,971,974,2325,1550,1504,1613,1739,1547,472,496,467,490,530,476,463,418,,43.0
4193,10:03:03.805,36534,36851,35630,36071,35447,1186,1071,975,972,971,2323,1550,1505,1614,1738,1544,473,496,467,489,529,475,462,446,,43.0
4194,10:03:07.407,36614,37020,35647,36185,35397,1184,1071,974,970,973,2324,1549,1504,1612,1738,1547,468,498,469,492,533,478,463,419,,43.0
4195,10:03:11.106,36449,36939,35679,36201,35259,1186,1071,975,972,972,2325,1549,1505,1612,1734,1544,472,497,467,489,529,473,461,419,,43.0
4196,10:03:14.705,36679,37051,35706,36159,35401,1186,1071,973,971,973,2324,1547,1502,1614,1737,1547,472,496,469,492,531,473,462,421,,43.0
4197,10:03:18.387,36434,37036,35736,36020,35488,1181,1070,973,970,973,2324,1547,1508,1614,1736,1546,471,494,469,490,536,475,462,438,,43.0
4198,10:03:21.906,36560,37080,35585,36055,35482,1182,1072,972,971,974,2325,1549,1503,1612,1737,1547,469,495,466,489,529,472,461,420,,43.0
4199,10:03:25.608,36351,37078,35804,35896,35344,1184,1071,975,970,973,2323,1551,1503,1614,1737,1545,472,497,470,492,533,472,463,423,,43.0
4200,10:03:29.166,36565,37190,35736,36032,35477,1184,1071,978,970,972,2324,1551,1506,1612,1737,1546,473,495,465,489,534,474,463,422,,43.0
4201,10:03:35.408,36720,36996,35578,36282,35235,1186,1070,973,970,971,2325,1547,1503,1612,1738,1541,469,498,466,489,529,475,466,418,,43.0
4202,10:03:39.007,36630,37159,35688,36126,35388,1186,1071,975,971,973,2324,1553,1503,1614,1736,1543,470,500,468,491,532,474,460,422,,43.0
4203,10:03:42.668,36504,37118,35689,36191,35351,1181,1069,973,973,969,2322,1551,1504,1614,1739,1542,473,496,469,492,531,474,462,418,,43.0
4204,10:03:46.189,36440,37051,35628,36293,35359,1183,1072,973,970,972,2324,1554,1504,1612,1736,1542,468,497,467,493,534,474,462,419,,43.0
4205,10:03:49.747,36585,37165,35790,36024,35367,1187,1071,976,971,970,2323,1550,1504,1611,1736,1542,472,497,466,492,533,473,462,418,,43.0
4206,10:03:53.368,36677,36940,35855,36022,35345,1186,1070,974,971,970,2325,1550,1503,1613,1739,1542,472,500,467,488,533,475,463,442,,43.0
4207,10:03:56.907,36568,36933,35810,36118,35331,1183,1069,975,970,971,2324,1549,1505,1613,1739,1547,472,497,467,490,534,476,467,422,,43.0
4208,10:04:00.505,36489,37121,35964,36047,35549,1187,1071,974,970,972,2324,1552,1504,1613,1739,1547,470,496,467,492,531,473,463,419,,43.0
4209,10:04:04.126,36510,37056,35672,36069,35364,1185,1072,976,968,970,2323,1553,1507,1613,1736,1542,472,501,469,489,529,472,462,419,,43.0
4210,10:04:07.728,36514,37064,35717,36123,35511,1185,1071,974,969,970,2323,1552,1503,1613,1736,1542,470,497,467,491,531,473,464,419,,43.0
4211,10:04:13.973,36465,37091,35592,36230,35459,1183,1070,972,972,976,2325,1550,1506,1613,1735,1541,469,499,467,489,533,463,463,418,,43.0
4212,10:04:17.610,36500,37041,35635,35981,35451,1186,1071,974,969,975,2324,1554,1504,1615,1738,1545,473,496,465,493,536,475,463,418,,43.0
4213,10:04:21.247,36390,37025,35710,36047,35396,1186,1071,972,971,973,2325,1553,1504,1614,1739,1542,472,498,468,493,532,475,462,421,,43.0
4214,10:04:24.788,36434,37155,35837,36077,35387,1184,1071,973,969,970,2325,1552,1506,1614,1737,1542,472,500,469,492,533,474,462,420,,43.0
4215,10:04:28.388,36505,37125,35722,35969,35503,1182,1072,974,968,973,2324,1553,1504,1614,1739,1546,472,501,466,490,537,477,462,417,,43.0
4216,10:04:31.965,36454,37027,35579,36022,35315,1186,1071,973,969,975,2325,1551,1505,1615,1737,1544,469,494,465,489,534,476,461,417,,43.0
4217,10:04:35.647,36522,37051,35787,35985,35392,1183,1070,974,969,971,2323,1549,1505,1612,1736,1546,472,497,469,488,532,473,463,421,,43.0
4218,10:04:39.308,36407,37044,35669,36127,35373,1186,1069,976,971,971,2323,1550,1504,1614,1737,1543,473,496,468,492,529,476,463,420,,43.0
4219,10:04:42.928,36607,37190,35842,36234,35427,1184,1070,977,972,973,2324,1551,1506,1614,1739,1544,473,498,469,492,533,476,464,422,,43.0
4220,10:04:46.646,36573,36822,35690,36040,35523,1183,1072,977,972,970,2324,1550,1505,1612,1735,1546,473,498,467,491,530,477,465,446,,43.0
4221,10:04:52.847,36573,37076,35679,36192,35442,1184,1069,974,969,972,2324,1554,1503,1612,1739,1544,473,495,469,492,533,475,465,418,,43.0
4222,10:04:56.446,36444,36987,35768,36036,35452,1186,1070,974,969,973,2322,1552,1504,1615,1737,1542,470,498,468,493,531,474,463,417,,43.0
