N_07-16-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
5,14:58:55.639,35292,37175,36617,36341,36364,961,1015,1004,1001,994,2495,1541,1674,1673,1714,1539,508,505,501,421,553,469,528,463,41.0
6,14:59:02.327,35213,37240,36603,36510,36524,962,1016,1005,1001,995,2496,1542,1675,1673,1716,1540,503,507,503,418,553,469,531,465,41.0
7,14:59:06.245,35257,37218,36490,36432,36393,961,1016,1004,1000,995,2495,1540,1675,1670,1715,0,506,510,500,417,566,448,530,462,41.0
8,14:59:10.103,35247,37233,36653,36224,36302,962,1016,1003,1000,998,2495,1541,1676,1673,1714,1538,502,508,500,419,568,467,526,462,41.0
9,14:59:16.743,35344,37367,36597,36564,36437,963,1014,1002,1000,997,2495,1541,1677,1674,1712,1540,505,507,500,420,561,470,527,466,41.0
10,14:59:20.623,35405,37137,36602,36360,36329,962,1015,1005,999,994,2497,1540,1677,1670,1715,1539,505,506,502,420,568,471,527,462,41.0
11,14:59:29.847,35560,37232,36820,36427,36285,962,1014,1006,999,996,2492,1543,1676,1674,1716,1540,504,505,500,418,556,469,527,465,41.0
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
1,15:00:12.743,35537,37019,36550,36381,36166,962,1011,1007,1001,997,2495,1538,1674,1673,1716,1540,505,508,501,422,562,469,528,463,41.0
2,15:00:16.740,35307,37169,36383,36542,36553,962,1012,1007,1000,997,2492,1542,1674,1673,1715,1539,506,507,503,418,568,468,532,462,41.0
3,15:00:23.521,35293,37047,36495,36321,36519,961,1014,1008,1003,996,2495,1538,1674,1673,1717,1537,501,507,502,420,556,471,532,460,41.0
4,15:00:30.303,35325,36984,36454,36421,36345,961,1013,1008,1001,1000,2494,1542,1677,1674,1716,1538,505,507,501,419,563,470,528,462,41.0
5,15:00:36.984,35328,36968,36316,36352,36514,963,1013,1006,1001,997,2493,1542,1676,1673,1715,1538,503,506,501,420,562,468,529,463,41.0
6,15:00:40.925,35349,36752,36501,36437,36426,961,1013,1007,1001,996,2495,1541,1674,1671,1715,1539,504,507,501,420,568,470,526,465,41.0
7,15:00:44.830,35285,36956,36445,36330,36324,961,1013,1004,999,997,2494,1544,1676,1672,1715,186,504,507,502,417,571,468,528,463,41.0
8,15:00:48.781,35315,37231,36569,36388,36573,963,1013,1005,1000,996,2492,1541,1673,1672,1713,1539,503,506,500,418,570,467,530,463,41.0
9,15:00:55.465,35158,37211,36609,36464,36395,961,1013,1005,1001,996,2496,1542,1675,1672,1716,39,504,507,499,420,556,466,528,462,41.0
10,15:00:59.324,35264,37116,36551,36455,36408,961,1013,1007,1001,997,2495,1544,1675,1673,1715,1539,506,508,501,419,570,467,531,463,41.0
11,15:01:05.801,35538,37295,36616,36625,36301,964,1012,1005,1002,999,2495,1542,1677,1674,1713,1538,506,508,502,420,570,468,528,464,41.0
12,15:01:12.746,35058,36620,36577,36113,36040,962,1012,1004,1002,1000,2494,1543,1676,1674,1713,1537,504,508,503,418,591,468,527,465,41.0
13,15:01:16.821,35077,36798,36554,36301,36066,964,1012,1002,1000,999,2497,1540,1674,1671,1713,1540,504,507,500,417,569,493,530,462,41.0
14,15:01:23.796,35210,37107,36530,36328,36016,961,1014,1003,1001,998,2494,1543,1675,1672,1715,1539,505,508,503,419,563,468,530,460,41.0
15,15:01:27.959,35093,37094,36401,36288,36088,960,1013,1002,1000,996,2496,1540,1674,1670,1713,1591,505,506,503,419,571,467,532,465,41.0
16,15:01:31.942,35242,37108,36255,36440,35997,961,1011,1003,1003,999,2495,1541,1676,1670,1712,1539,508,507,502,419,569,471,530,464,41.0
17,15:01:35.946,35106,37107,36471,36489,36101,961,1013,1005,1003,997,2494,1541,1675,1671,1711,1540,504,507,501,420,565,467,528,461,41.0
18,15:01:43.221,35245,37016,36712,36295,36056,961,1013,1002,1002,996,2494,1543,1675,1671,1713,1537,504,508,502,419,556,469,525,461,41.0
19,15:01:47.422,35180,37030,36579,36440,36024,964,1012,1004,1001,997,2495,1541,1676,1673,1716,1541,503,507,499,416,569,471,528,462,41.0
20,15:01:54.384,35163,36909,36455,36338,36063,961,1015,1003,1001,998,2494,1541,1674,1672,1713,1540,505,507,502,419,555,469,531,465,41.0
21,15:02:04.204,35076,37063,36548,36531,35888,962,1014,1005,1001,998,2498,1540,1675,1671,1715,1542,504,506,499,420,553,469,527,463,41.0
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
1,15:06:47.088,35204,36877,36547,36647,35947,961,1015,1006,1000,998,2494,1540,1674,1673,1716,1540,506,507,499,420,569,471,530,462,41.0
2,15:06:53.786,35023,36980,36462,36468,36291,961,1011,1004,1000,997,2494,1540,1676,1673,1712,1539,504,507,503,420,526,471,527,465,41.0
3,15:06:57.742,35034,37128,36523,36497,36322,962,1011,1003,999,998,2497,1541,1674,1674,1715,10,501,509,501,416,570,469,526,465,41.0
4,15:07:01.662,35512,37020,36469,36279,36283,963,1015,1003,1001,998,2494,1540,1674,1676,1714,1543,505,508,501,420,571,472,528,463,41.0
5,15:07:05.543,35234,37150,36395,36378,36090,963,1011,1003,1001,998,2492,1541,1676,1676,1714,1540,505,506,500,421,571,470,531,462,41.0
6,15:07:09.383,35379,37188,36681,36307,36173,961,1015,1004,999,997,2493,1539,1674,1675,1714,35,506,505,501,420,569,469,528,459,41.0
7,15:07:13.241,35402,36996,36610,36432,36284,963,1015,1003,1000,996,2495,1541,1675,1672,1712,71,503,507,501,419,571,472,525,462,41.0
8,15:07:17.161,35311,36931,36498,36432,36353,963,1013,1003,1001,998,2495,1542,1675,1672,1712,1537,503,507,500,422,570,471,531,464,41.0
9,15:07:21.001,35318,37073,36631,36485,36151,960,1014,1004,1002,997,2494,1542,1677,1677,1713,545,504,508,503,420,570,472,528,464,41.0
10,15:07:24.917,35412,37201,36577,36351,36356,961,1015,1003,1000,996,2495,1543,1677,1672,1715,1540,505,507,500,419,569,471,527,463,41.0
11,15:07:31.422,35537,36987,36749,36479,36028,961,1013,1005,1003,998,2492,1545,1677,1672,1714,1541,501,508,502,419,570,469,525,463,41.0
12,15:07:38.062,35277,36884,36620,36424,36174,962,1014,1004,1000,998,2496,1541,1675,1671,1714,1538,505,506,503,417,508,473,527,461,41.0
13,15:07:41.882,35536,37210,36448,36474,36314,962,1014,1004,1003,997,2497,1542,1673,1674,1715,1541,504,507,503,418,567,469,530,461,41.0
14,15:07:45.820,35411,37027,36524,36466,36180,962,1012,1004,1001,998,2497,1541,1674,1670,1715,1539,502,507,498,424,571,510,529,465,41.0
15,15:07:49.961,35389,37028,36620,36323,36361,961,1014,1004,1000,999,2496,1540,1677,1672,1717,1538,505,508,499,420,569,509,529,463,41.0
16,15:07:56.642,35402,37026,36550,36408,36321,963,1013,1003,999,999,2492,1544,1674,1672,1714,1540,506,507,502,419,510,470,530,463,41.0
17,15:08:00.924,35341,36998,36792,36252,36412,960,1012,1001,1001,996,2494,1540,1675,1674,1714,1538,501,508,498,420,566,469,530,464,41.0
18,15:08:05.165,35427,37077,36934,36234,36349,961,1013,1004,1001,996,2496,1543,1675,1673,1714,1540,503,507,502,418,569,471,526,462,41.0
19,15:08:09.441,35281,37150,36924,36238,36501,961,1012,1003,1001,996,2494,1542,1673,1672,1714,1538,505,508,503,419,567,471,527,464,41.0
20,15:08:13.482,35436,37079,36960,36365,36430,963,1013,1004,1002,996,2494,1544,1675,1674,1713,1538,505,509,502,420,568,466,526,461,41.0
21,15:08:20.202,35315,37024,36719,36600,36297,962,1013,1006,1003,998,2494,1541,1674,1671,1717,1537,506,508,499,416,569,465,529,461,41.0
22,15:08:24.339,35372,37342,36502,36353,36512,963,1013,1004,1000,997,2496,1540,1672,1672,1713,1537,502,507,499,418,567,469,525,460,41.0
23,15:08:28.560,35388,37276,36580,36542,36352,964,1012,1004,1001,997,2492,1541,1678,1673,1715,1540,505,504,502,417,566,471,527,461,41.0
24,15:08:32.578,35231,37175,36602,36235,36593,962,1014,1004,1001,997,2496,1544,1674,1676,1715,1537,501,505,500,418,565,469,530,461,41.0
25,15:08:36.543,35393,36984,36508,36301,36558,964,1013,1003,1001,997,2494,1542,1674,1672,1716,88,503,507,502,418,567,466,529,462,41.0
26,15:08:43.293,35156,37183,36615,36353,36446,962,1014,1003,1001,999,2494,1543,1674,1674,1715,1540,504,506,503,420,528,465,529,462,41.0
27,15:08:47.238,35461,37184,36442,36439,36565,961,1015,1003,999,996,2494,1541,1675,1675,1715,1537,501,507,503,420,566,471,526,460,41.0
28,15:08:51.541,35485,37216,36555,36322,36412,961,1013,1005,1000,999,2493,1543,1678,1673,1714,1540,504,507,500,421,570,513,529,461,41.0
29,15:08:58.229,35263,36986,36518,36375,36600,960,1013,1004,1001,999,2495,1541,1676,1670,1715,1539,504,506,502,420,563,469,531,460,41.0
30,15:09:02.460,35489,37220,36776,36520,36346,962,1015,1005,1000,994,2494,1542,1678,1673,1715,1541,505,507,502,420,571,470,527,464,41.0
31,15:09:09.008,35406,36968,36637,36423,36448,961,1013,1004,1001,1000,2495,1542,1676,1673,1715,1539,504,506,502,418,571,513,527,461,41.0
32,15:09:13.058,35318,37034,36604,36200,36423,962,1016,1003,1001,997,2493,1542,1677,1673,1716,1536,505,507,502,416,569,468,527,463,41.0
33,15:09:17.159,35370,37252,36596,36319,36501,962,1011,1003,1003,997,2493,1541,1675,1673,1713,1539,504,506,503,419,569,469,525,462,41.0
34,15:09:21.040,35334,37301,36566,36241,36264,961,1012,1002,1000,997,2494,1542,1676,1674,1713,1535,505,507,500,420,570,468,528,466,41.0
35,15:09:24.921,35385,37360,36863,36351,36456,962,1014,1003,1001,996,2492,1540,1675,1672,1713,1536,504,508,500,420,570,467,529,464,41.0
36,15:09:28.799,35213,37364,36615,36389,36460,962,1016,1002,1000,998,2493,1542,1677,1672,1715,1540,503,507,501,417,570,469,528,464,41.0
37,15:09:32.621,35375,37314,36603,36412,36432,962,1015,1002,1000,999,2493,1542,1673,1673,1714,1540,504,505,501,420,569,466,526,461,41.0
38,15:09:36.580,35385,37232,36429,36276,36267,961,1015,1005,1001,997,2496,1541,1674,1674,1714,1540,507,508,501,417,570,469,527,460,41.0
39,15:09:40.421,35411,37378,36453,36438,36373,961,1013,1007,1001,999,2495,1540,1676,1671,1715,1538,504,507,500,420,569,468,532,461,41.0
40,15:09:44.462,35183,37336,36450,36353,36363,962,1012,1003,1000,997,2494,1541,1676,1670,1713,1539,504,507,500,419,571,468,528,463,41.0
41,15:09:53.663,35520,37183,36605,36447,36325,964,1014,1006,1001,999,2494,1543,1675,1673,1714,1538,505,506,502,419,556,468,525,463,41.0
42,15:09:57.567,35272,37306,36564,36337,36532,961,1014,1003,1001,997,2492,1544,1675,1674,1713,1537,503,508,500,420,570,467,530,462,41.0
43,15:10:01.608,35404,37323,36521,36290,36283,961,1014,1004,1000,1000,2494,1545,1676,1672,1712,1539,504,509,500,418,567,468,524,462,41.0
44,15:10:08.625,35345,37499,36713,36308,36227,962,1011,1002,1000,997,2492,1544,1675,1673,1715,1538,505,508,498,418,539,465,530,466,41.0
45,15:10:12.963,35363,37255,36478,36450,36374,960,1014,1004,1000,997,2494,1540,1673,1672,1715,1539,504,507,501,420,567,472,525,461,41.0
46,15:10:16.960,35385,37172,36469,36434,36418,962,1013,1007,1000,996,2494,1540,1673,1674,1713,166,505,509,500,422,570,467,531,465,41.0
47,15:10:23.821,35289,37375,36345,36354,36389,962,1014,1005,999,996,2494,1542,1674,1674,1713,1540,503,509,498,418,555,467,528,462,41.0
48,15:10:30.681,35513,37211,36381,36468,36375,963,1014,1004,1001,997,2492,1538,1672,1672,1713,1539,504,507,501,420,510,469,529,463,41.0
49,15:10:34.875,35387,37283,36325,36330,36543,962,1014,1003,1003,995,2494,1542,1675,1673,1715,1542,504,508,501,419,568,467,527,463,41.0
50,15:10:39.424,35283,37371,36383,36354,36391,962,1014,1005,1001,997,2493,1539,1674,1672,1715,45,505,508,501,421,569,468,528,460,41.0
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
1,15:10:59.025,35340,37193,36423,36421,36465,961,1012,1006,1002,996,2496,1540,1676,1673,1715,1535,504,509,502,419,570,469,528,463,41.0
2,15:11:02.973,35209,37111,36662,36420,36455,962,1012,1002,1002,994,2493,1543,1676,1672,1715,-35,504,506,501,420,570,470,531,464,41.0
3,15:11:07.501,35354,37343,36571,36499,36262,961,1015,1002,1002,996,2493,1543,1676,1673,1715,43,503,506,503,420,571,470,532,466,41.0
4,15:11:11.790,35259,37275,36566,36354,36325,962,1014,1003,1002,996,2497,1545,1675,1672,1713,1538,501,506,503,420,571,468,529,460,41.0
5,15:11:15.843,35340,37205,36621,36249,36338,962,1013,1004,1004,997,2497,1542,1677,1673,1715,22,501,505,502,419,570,465,530,463,41.0
6,15:11:20.226,35550,37240,36654,36436,36342,963,1014,1006,1002,996,2495,1541,1676,1672,1715,1539,504,506,503,419,569,468,527,462,41.0
7,15:11:27.165,35370,37246,36583,36551,36266,960,1014,1004,999,995,2494,1540,1674,1671,1714,-8,502,506,501,417,566,468,525,463,41.0
8,15:11:31.326,35250,37399,36735,36444,36259,962,1013,1003,1000,998,2496,1542,1675,1673,1713,1536,502,506,503,419,568,468,528,463,41.0
9,15:11:35.406,35401,37296,36650,36353,36324,961,1015,1003,1002,995,2493,1541,1676,1674,1715,194,505,508,503,419,570,468,530,462,41.0
10,15:11:42.463,35288,37321,36435,36679,36323,961,1014,1003,999,995,2498,1541,1676,1672,1715,33,504,510,502,420,567,470,527,464,41.0
11,15:11:49.044,35474,37324,36567,36511,36328,961,1015,1007,1002,1001,2494,1541,1676,1673,1715,1540,505,509,502,418,571,470,531,466,41.0
12,15:11:53.000,35274,37282,36665,36425,36388,960,1011,1003,1000,999,2496,1543,1675,1674,1715,0,503,508,502,423,569,465,526,460,41.0
13,15:11:56.962,35327,37149,36637,36647,36367,962,1011,1003,1000,997,2495,1541,1676,1673,1712,46,505,508,503,420,570,470,531,463,41.0
14,15:12:01.192,35360,37204,36784,36369,36251,961,1015,1003,1001,998,2496,1540,1678,1673,1712,31,501,506,503,419,569,511,529,466,41.0
15,15:12:05.205,35396,37129,36757,36391,36122,963,1013,1001,1003,996,2492,1541,1678,1672,1714,1539,505,509,501,419,567,469,530,466,41.0
16,15:12:09.414,35499,37256,36590,36491,36498,963,1011,1003,1000,996,2497,1542,1676,1674,1715,-13,505,506,500,417,571,465,528,463,41.0
17,15:12:14.159,35379,37211,36534,36440,36285,961,1012,1003,1002,996,2494,1543,1676,1674,1714,1536,505,508,501,419,570,465,525,464,41.0
18,15:12:21.106,35337,37233,36614,36373,36340,962,1013,1003,1000,996,2495,1540,1676,1672,1713,13,504,508,500,420,528,467,528,462,41.0
19,15:12:25.123,35445,37197,36698,36246,36318,962,1013,1005,1001,997,2495,1542,1675,1674,1714,106,501,509,499,421,571,465,528,460,41.0
20,15:12:30.111,35383,37260,36449,36612,36406,960,1013,1008,999,994,2497,1542,1674,1674,1714,1538,502,508,500,418,568,470,527,462,41.0
21,15:12:39.408,35469,37399,36743,36566,36333,962,1015,1008,1001,998,2492,1541,1675,1674,1714,1539,502,509,499,420,562,510,530,463,41.0
22,15:12:43.429,35340,37331,36473,36492,36547,963,1015,1003,1000,996,2495,1542,1676,1672,1713,-11,506,507,502,417,568,469,528,465,41.0
23,15:12:47.789,35196,37125,36547,36574,36264,962,1014,1004,1000,996,2494,1541,1677,1673,1716,1535,506,507,500,419,569,472,525,466,41.0
24,15:12:51.934,35357,37084,36668,36410,36261,963,1014,1008,1000,997,2493,1544,1673,1672,1715,33,505,504,502,420,570,469,530,460,41.0
25,15:12:56.154,35311,37228,36505,36463,36231,961,1014,1002,1000,996,2493,1541,1675,1673,1714,1540,506,508,501,419,568,466,530,465,41.0
26,15:13:00.222,35202,37097,36490,36273,36384,961,1013,1002,1000,998,2494,1541,1678,1674,1714,-11,503,507,498,417,570,470,528,464,41.0
27,15:13:04.319,35380,37361,36370,36634,36323,961,1013,1002,1002,998,2497,1540,1676,1673,1714,1537,504,507,502,419,571,471,530,463,41.0
28,15:13:08.264,35245,37134,36597,36492,36524,962,1013,1003,1001,998,2497,1543,1676,1674,1713,1536,506,506,500,418,567,468,528,463,41.0
N_07-25-2018,Time,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
1,15:13:34.244,501,508,500,416,565,472,527,463,41.0
2,15:13:36.820,501,508,502,419,570,469,531,461,41.0
3,15:13:39.432,505,507,498,418,570,468,528,463,41.0
4,15:13:44.750,503,507,503,420,526,469,528,465,41.0
5,15:13:47.477,504,509,502,419,569,468,531,459,41.0
6,15:13:50.465,505,509,501,420,567,471,526,464,41.0
7,15:13:53.065,505,507,502,417,570,471,530,464,41.0
8,15:13:55.841,505,507,501,419,570,471,530,465,41.0
9,15:13:58.503,501,507,502,420,567,471,526,464,41.0
10,15:14:01.542,501,508,501,420,568,470,531,464,41.0
11,15:14:07.624,504,507,501,421,569,468,527,463,41.0
12,15:14:13.211,501,509,500,418,593,469,524,465,41.0
13,15:14:16.088,504,509,499,421,570,470,530,459,41.0
14,15:14:21.583,505,509,500,420,555,471,531,463,41.0
15,15:14:27.079,505,507,503,418,564,470,530,462,41.0
16,15:14:30.284,502,506,501,419,568,470,524,465,41.0
17,15:14:33.520,504,508,503,420,570,472,527,463,41.0
18,15:14:36.185,506,506,501,418,569,468,528,465,41.0
19,15:14:38.989,504,507,501,416,570,473,526,462,41.0
20,15:14:41.727,504,509,501,419,570,470,530,463,41.0
21,15:14:47.172,506,508,501,419,570,511,530,462,41.0
22,15:14:49.963,504,508,502,418,570,470,530,462,41.0
23,15:14:52.643,505,507,501,419,570,466,531,462,41.0
24,15:14:55.285,503,507,501,417,570,467,527,463,41.0
25,15:14:57.979,505,505,502,418,570,467,528,461,41.0
26,15:15:00.624,502,506,503,418,570,466,531,462,41.0
27,15:15:03.302,507,505,501,420,571,469,530,462,41.0
28,15:15:05.963,503,507,501,420,569,466,526,462,41.0
29,15:15:08.827,504,508,501,419,568,467,528,461,41.0
30,15:15:11.664,504,508,500,418,569,466,530,462,41.0
31,15:15:19.885,502,506,498,417,557,469,526,460,41.0
32,15:15:22.667,502,508,502,419,571,467,529,462,41.0
33,15:15:25.404,503,508,499,420,570,469,530,463,41.0
34,15:15:28.003,505,508,502,422,571,472,528,464,41.0
35,15:15:30.563,505,507,500,418,571,467,530,463,41.0
36,15:15:33.188,506,505,501,420,571,471,530,466,41.0
37,15:15:35.825,507,509,501,420,570,467,529,460,41.0
38,15:15:41.224,507,507,499,420,554,468,528,466,41.0
39,15:15:46.604,506,507,503,418,566,467,530,463,41.0
40,15:15:49.203,503,508,503,419,569,470,528,461,41.0
41,15:15:54.590,505,508,501,419,571,470,525,463,41.0
42,15:15:57.389,505,506,502,419,568,468,532,462,41.0
43,15:16:00.128,505,511,503,419,569,467,531,465,41.0
44,15:16:05.609,504,507,503,420,519,466,529,463,41.0
45,15:16:08.364,504,507,501,420,569,513,529,466,41.0
46,15:16:11.086,502,508,502,420,571,467,527,464,41.0
47,15:16:13.824,503,507,502,418,569,468,528,464,41.0
48,15:16:16.574,506,508,502,416,570,468,527,464,41.0
49,15:16:19.124,505,507,502,417,571,466,527,461,41.0
50,15:16:21.825,504,508,502,418,571,472,528,464,41.0
51,15:16:29.785,502,508,503,417,555,468,524,463,41.0
52,15:16:32.445,503,507,503,421,567,470,529,465,41.0
53,15:16:35.066,505,507,500,417,568,466,529,464,41.0
54,15:16:37.925,506,505,500,419,568,511,526,463,41.0
55,15:16:40.668,503,507,499,417,566,468,525,464,41.0
56,15:16:43.462,505,507,501,421,568,469,529,462,41.0
57,15:16:46.163,508,506,502,420,567,472,528,460,41.0
58,15:16:48.814,504,507,503,420,568,469,528,461,41.0
59,15:16:51.386,503,507,500,419,567,468,528,462,41.0
60,15:16:54.208,503,506,502,420,567,470,528,463,41.0
61,15:16:59.670,501,508,502,420,571,469,528,464,41.0
62,15:17:02.568,504,507,502,417,568,465,530,466,41.0
63,15:17:05.263,506,507,499,419,570,470,526,461,41.0
64,15:17:07.925,502,508,501,421,571,470,527,462,41.0
65,15:17:10.711,503,506,499,416,571,466,528,461,41.0
66,15:17:13.504,502,508,501,420,569,468,528,465,41.0
67,15:17:17.300,504,508,501,419,570,466,529,462,41.0
68,15:17:20.003,505,508,501,421,569,466,527,462,41.0
69,15:17:22.713,505,509,503,420,569,471,528,464,41.0
70,15:17:25.646,506,507,503,418,569,471,531,464,41.0
71,15:17:31.305,506,506,501,420,591,469,530,463,41.0
72,15:17:37.165,503,507,503,419,564,470,524,465,41.0
73,15:17:39.749,502,506,499,420,571,469,529,465,41.0
74,15:17:42.398,505,507,503,420,567,511,527,463,41.0
75,15:17:45.090,505,508,501,421,570,467,527,461,41.0
76,15:17:48.084,505,508,500,420,570,467,528,462,41.0
77,15:17:50.965,504,507,501,420,570,470,530,463,41.0
78,15:17:53.666,505,508,502,419,570,471,528,463,41.0
79,15:17:56.343,501,508,499,420,569,467,529,464,41.0
80,15:17:59.002,501,506,501,419,571,467,527,462,41.0
81,15:18:04.782,503,507,498,421,570,471,527,463,41.0
82,15:18:07.544,502,508,503,420,570,469,528,461,41.0
83,15:18:10.667,505,509,502,418,570,469,529,467,41.0
84,15:18:13.390,505,508,501,420,571,472,529,463,41.0
85,15:18:16.599,506,508,499,419,571,469,531,465,41.0
86,15:18:22.415,505,508,501,420,553,470,526,462,41.0
87,15:18:25.013,506,506,502,418,568,468,529,466,41.0
88,15:18:27.644,504,509,501,420,566,469,531,463,41.0
89,15:18:30.523,501,508,503,422,566,469,526,462,41.0
90,15:18:33.542,507,506,501,419,566,468,527,461,41.0
91,15:18:42.188,501,508,501,417,561,469,528,462,41.0
92,15:18:45.008,505,507,499,422,571,466,525,463,41.0
93,15:18:47.772,505,508,503,421,568,465,527,465,41.0
94,15:18:50.626,505,508,503,419,567,466,527,460,41.0
95,15:18:53.781,503,511,502,418,568,511,531,462,41.0
96,15:18:56.575,504,507,499,420,570,468,530,465,41.0
97,15:18:59.628,504,508,503,421,571,468,528,463,41.0
98,15:19:02.702,502,508,502,419,571,472,531,462,41.0
99,15:19:05.462,505,510,501,419,569,467,532,465,41.0
100,15:19:08.264,503,508,502,421,570,469,528,463,41.0
N_07-25-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
1,15:24:05.889,35607,36972,36365,36677,35948,962,1015,1005,1001,998,2494,1540,1676,1672,1713,1537,506,506,503,417,552,471,528,465,41.0
2,15:24:09.987,35217,37327,36415,36511,36210,962,1013,1003,1000,997,2497,1542,1677,1674,1716,1537,504,506,503,421,570,471,530,462,41.0
3,15:24:16.828,35293,37282,36405,36505,36277,961,1015,1005,1001,996,2492,1542,1676,1674,1715,1536,504,509,501,420,539,472,528,461,41.0
4,15:24:23.529,35396,37315,36420,36768,36163,961,1014,1002,1000,999,2495,1543,1675,1674,1714,-48,503,507,501,420,555,468,529,464,41.0
5,15:24:27.632,35252,37542,36395,36577,36327,961,1013,1005,999,999,2494,1542,1676,1672,1714,1538,502,507,503,420,570,509,527,464,41.0
6,15:24:31.690,35493,37345,36437,36538,36363,962,1012,1002,1001,997,2496,1542,1674,1674,1713,1539,505,508,499,417,568,467,527,464,41.0
7,15:24:35.650,35475,37356,36459,36505,36403,962,1014,1003,1000,997,2493,1540,1676,1676,1715,1538,504,507,501,416,570,471,531,462,41.0
8,15:24:42.423,35385,37394,36407,36539,36292,964,1013,1002,1003,996,2494,1541,1677,1675,1714,1536,504,506,503,417,511,468,528,461,41.0
9,15:24:46.482,35399,37474,36246,36395,36293,961,1013,1006,999,997,2496,1541,1677,1675,1715,1539,504,509,500,416,569,468,526,464,41.0
10,15:24:50.489,35412,37454,36400,36343,36430,962,1013,1003,1001,998,2493,1543,1675,1672,1714,1538,505,507,501,422,570,472,529,462,41.0
11,15:24:59.772,35473,37177,36446,36530,36202,962,1016,1005,999,999,2494,1544,1676,1672,1713,1538,501,507,502,419,553,466,528,463,41.0
12,15:25:03.886,35342,37338,36196,36383,36442,961,1011,1001,1000,997,2496,1544,1674,1674,1713,1539,505,508,503,420,566,470,527,466,41.0
13,15:25:07.857,35328,37406,36348,36598,36285,964,1011,1004,1000,998,2494,1544,1676,1673,1713,1536,501,506,503,420,568,469,529,465,41.0
14,15:25:11.989,35326,37392,36456,36389,36194,964,1013,1003,1000,996,2496,1541,1676,1675,1716,1537,502,508,503,418,567,470,526,466,42.0
15,15:25:15.951,35427,37217,36269,36463,36252,961,1012,1003,999,997,2494,1542,1674,1672,1714,853,501,508,503,419,568,469,527,464,42.0
16,15:25:19.947,35514,37203,36433,36669,36305,962,1013,1003,1000,998,2497,1543,1674,1671,1714,1538,505,505,499,417,569,466,527,463,42.0
17,15:25:23.928,35399,37426,36400,36429,36313,962,1016,1005,1002,995,2493,1541,1677,1672,1716,1538,508,508,501,423,567,471,531,462,42.0
18,15:25:27.998,35470,37369,36323,36537,36389,960,1014,1003,1001,995,2496,1539,1676,1673,1717,1538,503,507,501,418,568,468,531,463,42.0
19,15:25:31.866,35404,37469,36668,36446,36394,963,1013,1006,999,997,2496,1541,1676,1676,1714,1538,501,508,501,418,570,469,528,461,42.0
20,15:25:35.750,35131,37357,36397,36578,36382,961,1016,1003,1000,998,2494,1542,1675,1676,1713,1538,507,505,501,420,568,471,527,463,42.0
21,15:25:42.338,35407,36976,36549,36427,36131,962,1015,1006,1002,1000,2494,1541,1675,1672,1714,1539,503,506,502,419,570,470,531,463,42.0
22,15:25:46.450,35346,37571,36508,36499,36432,962,1014,1002,1001,995,2494,1543,1675,1674,1716,1539,505,507,502,420,569,471,531,463,42.0
23,15:25:50.328,35335,37251,36530,36456,36370,962,1015,1004,1003,997,2495,1541,1677,1675,1713,1538,501,510,502,418,571,469,529,463,42.0
24,15:25:54.315,35436,37270,36510,36359,36270,963,1013,1002,1000,996,2495,1544,1677,1674,1715,1540,505,508,503,419,571,473,527,463,42.0
25,15:26:01.029,35268,37310,36405,36588,36387,962,1014,1004,1002,997,2496,1541,1672,1674,1716,-14,506,506,503,418,557,469,530,463,42.0
26,15:26:07.848,35259,37310,36706,36533,36270,963,1015,1004,1002,1000,2494,1540,1675,1672,1715,1537,504,509,502,420,556,471,530,462,42.0
27,15:26:11.708,35517,37270,36594,36531,36355,962,1014,1004,1003,997,2493,1542,1674,1673,1714,1537,505,508,502,420,570,471,530,462,42.0
28,15:26:15.746,35495,37348,36589,36477,36404,962,1013,1001,1002,997,2496,1543,1677,1675,1714,1540,504,507,501,418,569,465,525,461,42.0
29,15:26:19.771,35424,37202,36643,36550,36337,962,1013,1002,1003,998,2494,1543,1676,1672,1713,1537,506,506,502,417,569,470,528,461,42.0
